gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Prob,Churn_Prediction,Actual_Churn,CustomerID,Contract,PaymentMethod,InternetService
1,0,1,0,67,1,0,25.6,-0.21834717528836847,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.000935556,0,0,3873-WOSBC,Two year,Credit card (automatic),No
1,0,0,0,1,1,1,70.35,-0.9747988058488315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7829986,1,0,7465-ZZRVX,Month-to-month,Electronic check,Fiber optic
1,0,1,0,66,1,0,91.7,1.6748224299928691,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0047466164,0,0,7975-JMZNT,Two year,Bank transfer (automatic),DSL
0,0,0,0,61,1,0,89.2,1.4210026970825231,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.008600463,0,0,7251-XFOIL,Month-to-month,Mailed check,Fiber optic
1,0,1,1,4,1,0,24.1,-0.9735855184066214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0697151,0,0,4116-IQRFR,One year,Credit card (automatic),No
0,1,1,0,42,1,1,74.15,0.41895962844706575,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8995727,1,1,3714-JTVOV,Month-to-month,Credit card (automatic),Fiber optic
0,0,1,1,64,1,1,53.85,0.49416139009241333,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.017164294,0,0,8259-DZLIZ,One year,Bank transfer (automatic),DSL
0,1,1,0,54,1,1,115.6,1.831512988211381,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.11047628,0,0,0442-ZXKVS,One year,Bank transfer (automatic),Fiber optic
1,0,0,0,1,1,1,19.75,-0.9971232947854967,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.16744952,0,0,7853-WNZSY,Month-to-month,Credit card (automatic),No
1,0,1,1,54,1,1,24.05,-0.46276944546450594,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0050950157,0,0,3120-FAZKD,Two year,Bank transfer (automatic),No
0,0,0,1,18,1,0,25.3,-0.8052474007428935,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.01077729,0,0,8606-OEGQZ,Two year,Credit card (automatic),No
1,0,0,0,3,1,0,84.3,-0.9021339179462866,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.28174022,0,0,0225-ZORZP,Month-to-month,Electronic check,Fiber optic
0,0,0,0,1,1,1,70.1,-0.9749091047072143,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.70785487,1,1,4702-IOQDC,Month-to-month,Electronic check,Fiber optic
0,0,1,1,72,1,0,89.75,1.9042440554289548,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.00076191704,0,0,9489-JMTTN,Two year,Credit card (automatic),DSL
1,1,1,0,60,1,1,97.95,1.5826567039282573,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.14039269,0,0,0575-CUQOV,One year,Electronic check,Fiber optic
0,0,1,1,11,1,1,20.0,-0.9192081812239338,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.09317546,0,0,0967-BMLBD,One year,Mailed check,No
0,0,0,1,12,1,1,78.3,-0.6046799566597308,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7068215,1,1,6178-KFNHS,Month-to-month,Electronic check,Fiber optic
1,0,1,1,61,1,0,103.9,1.8394986255582901,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.0318986,0,0,2830-LEWOA,One year,Credit card (automatic),Fiber optic
0,0,0,0,39,1,0,20.7,-0.669447446302072,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0015545114,0,0,5006-MXVRN,Two year,Credit card (automatic),No
1,0,0,0,55,1,1,96.8,1.3254177064080461,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8701713,1,1,1264-BYWMS,Month-to-month,Electronic check,Fiber optic
0,0,0,0,17,1,1,94.4,-0.29220329086144686,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7657204,1,1,9658-WYUFB,Month-to-month,Electronic check,Fiber optic
1,0,0,0,37,1,0,20.15,-0.6591675927008013,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0013080799,0,0,8327-WKMIE,One year,Credit card (automatic),No
0,0,1,0,72,1,1,26.0,-0.22227381464679383,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.00030019876,0,0,6917-FIJHC,Two year,Mailed check,No
1,1,1,0,72,1,0,77.35,1.37496395359357,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.007010345,0,0,5329-KRDTM,Two year,Credit card (automatic),DSL
0,0,0,0,8,1,0,66.05,-0.7523701280342111,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.15682791,0,0,7797-EJMDP,Month-to-month,Bank transfer (automatic),DSL
0,0,1,1,22,1,0,19.9,-0.8292263725552997,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.022088448,0,0,3530-VWVGU,Month-to-month,Mailed check,No
0,0,0,0,1,1,0,84.3,-0.9686441295510748,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.80155647,1,1,2013-SGDXK,Month-to-month,Electronic check,Fiber optic
0,0,0,0,38,1,0,68.15,0.1661105254904875,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.109759994,0,0,6368-NWMCE,Month-to-month,Credit card (automatic),DSL
1,0,0,1,17,1,0,80.85,-0.3678903674836786,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.10199741,0,0,3633-CDBUW,One year,Electronic check,DSL
0,1,0,0,70,1,1,75.5,1.2939604719972904,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.04490741,0,0,0707-HOVVN,Two year,Bank transfer (automatic),DSL
0,1,1,1,72,1,0,92.45,1.835571986199865,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0012469337,0,1,8580-QVLOC,Two year,Credit card (automatic),DSL
0,0,0,0,28,1,1,80.6,-0.01537521609246239,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.42077562,0,0,3956-MGXOG,Month-to-month,Electronic check,Fiber optic
0,0,0,0,15,1,1,83.2,-0.5072860647077772,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.31626013,0,0,9274-UARKJ,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,1,72,1,1,87.55,1.8456753616277233,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.00042277074,0,0,4077-HWUYD,Two year,Bank transfer (automatic),DSL
0,1,1,0,11,1,1,99.55,-0.50675663018754,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.99439245,1,1,2012-NWRPA,Month-to-month,Electronic check,Fiber optic
1,1,0,0,8,1,1,81.25,-0.7473184403202818,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.70970625,1,1,8808-ELEHO,Month-to-month,Electronic check,Fiber optic
0,0,1,0,57,1,1,109.4,1.7528257826411384,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.15524925,0,0,0103-CSITQ,One year,Bank transfer (automatic),Fiber optic
1,0,1,1,1,1,0,19.95,-0.9970350556987906,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.51910824,1,1,3506-LCJDC,Month-to-month,Bank transfer (automatic),No
0,0,1,0,46,0,0,45.55,-0.096025741341917,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.109673314,0,0,8671-KKKOS,Month-to-month,Electronic check,DSL
1,0,1,0,30,1,0,20.7,-0.7468110655717213,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0025570905,0,0,7305-ZWMAJ,One year,Credit card (automatic),No
1,1,1,0,10,1,0,75.3,-0.6879776545103712,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.29173195,0,0,9518-XXBXE,Month-to-month,Electronic check,Fiber optic
1,0,1,0,23,1,1,99.25,-0.041207208725698455,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.9080812,1,1,3934-HXCFZ,Month-to-month,Electronic check,Fiber optic
1,0,0,0,32,1,1,93.4,0.3086166505209792,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.08725402,0,0,6578-KRMAW,Month-to-month,Credit card (automatic),Fiber optic
1,0,0,0,13,1,1,73.75,-0.5837672931103646,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.26342648,0,0,4860-IJUDE,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,0,39,1,1,80.45,0.40667233562322924,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0.037263993,0,1,7666-WKRON,Two year,Electronic check,Fiber optic
0,0,0,0,44,1,1,88.15,0.7471207919073743,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.19792637,0,0,9688-YGXVR,Month-to-month,Credit card (automatic),Fiber optic
1,1,0,0,9,1,0,49.2,-0.8082254699192273,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.18518963,0,0,0423-UDIJQ,Month-to-month,Mailed check,DSL
0,0,1,0,67,1,0,19.65,-0.4167527617472295,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0047788313,0,0,1945-XISKS,Two year,Mailed check,No
1,0,1,1,9,1,1,79.35,-0.7140964241754025,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5756399,1,1,4910-AQFFX,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,15,1,1,79.75,-0.5152937618263637,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.723627,1,1,2154-KVJFF,Month-to-month,Electronic check,Fiber optic
0,0,1,0,71,1,1,105.15,2.3273945957284736,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.074191056,0,0,5360-LJCNJ,Two year,Bank transfer (automatic),Fiber optic
1,0,0,0,1,1,0,49.0,-0.9842183283547169,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.109127745,0,0,2607-FBDFF,Month-to-month,Credit card (automatic),DSL
0,0,1,1,30,1,1,100.05,0.3381105652525221,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8854609,1,1,9647-ERGBE,Month-to-month,Electronic check,Fiber optic
1,0,0,0,1,1,1,69.35,-0.9752400012823624,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9651297,1,1,3428-XZMAZ,Month-to-month,Electronic check,Fiber optic
1,0,1,0,17,0,1,49.8,-0.636843103764136,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.22508185,0,0,1100-DDVRV,Month-to-month,Mailed check,DSL
0,0,0,0,3,1,0,85.8,-0.8857435075906124,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.76797485,1,1,0378-TOVMS,Month-to-month,Electronic check,Fiber optic
1,0,1,1,67,1,1,79.7,1.3295870032549133,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.67773604,1,1,4355-HBJHH,Two year,Electronic check,DSL
1,0,0,0,1,1,0,20.95,-0.9965938602652596,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.34537116,0,0,6728-WYQBC,Month-to-month,Bank transfer (automatic),No
0,1,0,0,1,1,0,50.55,-0.9835344754327439,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.85087276,1,1,9058-CBREO,Month-to-month,Mailed check,DSL
0,1,1,0,32,1,0,79.3,0.1280353595767678,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.12514472,0,0,9029-FEGVJ,Month-to-month,Mailed check,Fiber optic
1,0,1,1,41,1,0,19.5,-0.6536747095533411,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0016850269,0,0,7216-KAOID,One year,Bank transfer (automatic),No
1,0,1,0,1,1,1,80.55,-0.9702986124268158,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7925175,1,1,0318-QUUOB,Month-to-month,Electronic check,Fiber optic
0,0,0,0,1,1,0,44.15,-0.9863581262073419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39799607,0,0,6145-NNPNO,Month-to-month,Bank transfer (automatic),DSL
0,0,1,1,12,1,1,84.5,-0.6013048115932192,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6841171,1,1,5520-FVEWJ,Month-to-month,Electronic check,Fiber optic
1,0,1,1,62,1,1,105.5,1.8562861118041427,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.036605436,0,0,5339-TJFEK,Month-to-month,Electronic check,Fiber optic
0,0,0,0,22,1,1,84.3,-0.1871325983660549,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.48776865,0,1,5572-ZDXHY,Month-to-month,Mailed check,Fiber optic
0,0,0,1,17,1,1,92.7,-0.31896179390509805,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.21809267,0,0,2074-GUHPQ,Month-to-month,Credit card (automatic),Fiber optic
0,0,1,1,72,1,1,26.25,-0.12871832296655927,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.00034164483,0,0,4625-XMOYM,Two year,Bank transfer (automatic),No
1,0,1,1,56,1,1,96.95,1.3908249294290072,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.06406903,0,0,5827-MWCZK,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,0,9,1,1,20.45,-0.9407385183802432,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.049129643,0,0,1385-TQOZW,Month-to-month,Credit card (automatic),No
1,0,1,0,72,1,1,115.8,2.711190503357033,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0032471393,0,0,5914-XRFQB,Two year,Bank transfer (automatic),Fiber optic
